time_s,phase,leg_length_mm,chassis_y_m,chassis_z_m,vertical_velocity_m_s,pitch_deg,ground_wheel_contacts,step_wheel_contacts,both_wheels_on_step_top,max_hip_torque_nm,max_wheel_torque_nm
0.0,APPROACH,89.99999999911282,0.0,0.0817,0.0,0.0,0,0,False,0.0,0.152
0.001,APPROACH,89.99999999911282,-3.236567100611498e-07,0.08168991258261574,-0.010087417384254496,0.0,0,0,False,0.029911874368256167,0.14766215549255293
0.002,APPROACH,89.99855292808867,1.0491197842426695e-06,0.08167049546621045,-0.019417116405284006,0.0007430217208649872,4,0,False,0.1818270003227167,0.13064005324274142
0.003,APPROACH,89.98574893046685,7.633751505893027e-06,0.08164471144567924,-0.02578402053121287,0.0047023502340194576,4,0,False,0.21953225094160866,0.09462770894029748
0.004,APPROACH,89.96772481573811,1.7857301614581545e-05,0.0816149074840176,-0.029803961661637474,0.015609960211552464,4,0,False,0.25025926958675077,0.06892743220382609
0.005,APPROACH,89.94675253584363,3.0874647749291504e-05,0.08158266682934202,-0.03224065467558291,0.03138292924966103,4,0,False,0.2680165491437502,0.048999411515351754
0.006,APPROACH,89.92438577017133,4.590261632971926e-05,0.08154906571623247,-0.03360111310956042,0.05084875488170186,4,0,False,0.27899327510406574,0.03425089416131621
0.007,APPROACH,89.90161254325388,6.236218750518528e-05,0.08151480261277307,-0.03426310345940351,0.07295982452349896,4,0,False,0.2852435261132463,0.023322453066043004
0.008,APPROACH,89.87903503025882,7.980723947406219e-05,0.08148032259056937,-0.034480022203704865,0.09694416354543971,4,0,False,0.28881299145709394,0.015314785578116177
0.009000000000000001,APPROACH,89.85699630597755,9.790563106430234e-05,0.08144590359987117,-0.03441899069820367,0.12221274446092262,4,0,False,0.2909006805572151,0.009472832557562764
0.010000000000000002,APPROACH,89.83567462699192,0.00011641097046856261,0.08141171807690405,-0.034185522967117986,0.14832977125183675,4,0,False,0.29228558762572004,0.005230815955876839
0.011000000000000003,APPROACH,89.81514757967622,0.0001351421863137717,0.08137787393100607,-0.033844145897981834,0.17497424344355295,4,0,False,0.2934108415644763,0.0021600547002417203
0.012000000000000004,APPROACH,89.79543449309878,0.0001539667255248301,0.08134444104696273,-0.033432884043333534,0.2019120788782076,4,0,False,0.2945124919243651,5.7152282061821366e-05
0.013000000000000005,APPROACH,89.77652321056397,0.00017278782557451488,0.08131146770843117,-0.032973338531561154,0.22897358268950846,4,0,False,0.2956963470686119,0.0016548650346885681
0.014000000000000005,APPROACH,89.75838630051199,0.00019153490170733127,0.08127899037583257,-0.032477332598598294,0.25603647164796434,4,0,False,0.2978154814040521,0.0028042476482600266
0.015000000000000006,APPROACH,89.74099037667389,0.0002101564331830736,0.08124703922606465,-0.03195114976791616,0.2830131151145978,4,0,False,0.30044301545360785,0.003629994174033438
0.016000000000000007,APPROACH,89.7243011106525,0.00022861474341904256,0.08121564109834667,-0.03139812771797309,0.3098411109177212,4,0,False,0.3028148387976364,0.0042227074737680465
0.017000000000000008,APPROACH,89.70828566431229,0.0002468821993489567,0.08118482091944522,-0.03082017890145204,0.3364763735764039,4,0,False,0.30499067590807183,0.004648140690221651
0.01800000000000001,APPROACH,89.69291365586851,0.0002649384555103494,0.0811546022843211,-0.030218635124124225,0.36288809737768135,4,0,False,0.30700631646628374,0.004953992020528932
0.01900000000000001,APPROACH,89.678157348957,0.0002827684600217803,0.08112500760093586,-0.02959468338525196,0.38905509759537793,4,0,False,0.3088834907694107,0.005174862113271679
0.02000000000000001,APPROACH,89.66399147291455,0.0003003610121615177,0.08109605803531124,-0.028949565624622055,0.4149631569840248,4,0,False,0.31063585291145923,0.0053358498421470675
0.02100000000000001,APPROACH,89.65039290322055,0.0003177077177577996,0.08106777338545144,-0.02828464985979885,0.4406031013247662,4,0,False,0.3122725024288706,0.005455153053809407
0.022000000000000013,APPROACH,89.63734032122711,0.00033480223102524785,0.08104017194855125,-0.02760143690019342,0.46596940221519023,4,0,False,0.3137999940069818,0.005545948030240961
0.023000000000000013,APPROACH,89.62481390798058,0.0003516397027685998,0.08101327040940717,-0.02690153914406611,0.49105916083903217,4,0,False,0.31522344790636286,0.005617748968762628
0.024000000000000014,APPROACH,89.61279509133786,0.0003682163775855472,0.08098708375849065,-0.02618665091652791,0.5158713672843804,4,0,False,0.31654714392778277,0.005677393553425895
0.025000000000000015,APPROACH,89.60126634740656,0.0003845292990184225,0.08096162523874759,-0.02545851974305976,0.5404063596023414,4,0,False,0.3177748307191784,0.005729759743113969
0.026000000000000016,APPROACH,89.5902110492492,0.00040057609324798326,0.08093690631643674,-0.02471892231084848,0.5646654281138036,4,0,False,0.3189098859108696,0.005778289033045048
0.027000000000000017,APPROACH,89.57961335322406,0.0004163548102005615,0.08091293667051323,-0.023969645923508788,0.5886505257297497,4,0,False,0.3199554030696106,0.005825369940882114
0.028000000000000018,APPROACH,89.56945811351856,0.0004318638068199452,0.08088972419563123,-0.02321247488199903,0.6123640559476082,4,0,False,0.3209142459084874,0.005872620113747711
0.02900000000000002,APPROACH,89.55973081680894,0.00044710166143881565,0.08086727501490844,-0.022449180722785168,0.6358087179701051,4,0,False,0.3217890897384732,0.0059210945457927305
0.03000000000000002,APPROACH,89.5504175306945,0.0004620671111718064,0.08084559349971907,-0.021681515189376128,0.6589873939660187,4,0,False,0.32258245891665477,0.005971439664827901
0.03100000000000002,APPROACH,89.5415048611904,0.00047675900639662254,0.08082468229475871,-0.02091120496034776,0.681903067498008,4,0,False,0.3232967632525574,0.0060240075631067674
0.03200000000000002,APPROACH,89.53297991595228,0.0004911762779389831,0.0808045423473866,-0.020139947372119864,0.7045587650369194,4,0,False,0.32393433362037055,0.006078940747391065
0.03300000000000002,APPROACH,89.5248302710016,0.0005053179137044331,0.08078517294079583,-0.01936940659076954,0.7269575145856341,4,0,False,0.32449745596426305,0.006136234995589516
0.03400000000000002,APPROACH,89.5170439395448,0.0005191829423263252,0.08076657173092135,-0.01860120987448426,0.7491023169740461,4,0,False,0.3249884026545254,0.00619578590297074
0.035000000000000024,APPROACH,89.50960934207296,0.0005327704220089994,0.08074873478720355,-0.017836943717797503,0.7709961265189362,4,0,False,0.32540946028782847,0.00625742324855442
0.036000000000000025,APPROACH,89.50251527734173,0.000546079433198091,0.08073165663742227,-0.017078149781288236,0.7926418385802293,4,0,False,0.3257629532909727,0.006320936253072156
0.037000000000000026,APPROACH,89.49575089410855,0.0005591090740480977,0.08071533031683122,-0.01632632059105504,0.8140422821680823,4,0,False,0.32605126296231907,0.006386092020770787
0.03800000000000003,APPROACH,89.48930566367846,0.0005718584579111272,0.0806997474217841,-0.015582895047120411,0.8352002162202344,4,0,False,0.3262768418252411,0.006452648881305886
0.03900000000000003,APPROACH,89.48316935341327,0.0005843267122618105,0.08068489816796916,-0.014849253814931946,0.8561183285172377,4,0,False,0.32644222335484596,0.006520365918527508
0.04000000000000003,APPROACH,89.47733200141303,0.0005965129786177776,0.08067077145327502,-0.014126714694145394,0.8767992364642955,4,0,False,0.32655002728215854,0.0065890096527989545
0.04100000000000003,APPROACH,89.47178389259331,0.0006084164131243294,0.08065735492520704,-0.013416528067981572,0.8972454891646328,4,0,False,0.326602960777493,0.006658358602176606
0.04200000000000003,APPROACH,89.46651553637814,0.0006200361877809672,0.08064463505188431,-0.012719873322729638,0.9174595703565905,4,0,False,0.32660369654048277,0.006728207194566457
0.04300000000000003,APPROACH,89.46151765905434,0.0006313714978009107,0.08063259717440549,-0.012037877478812745,0.9374439020868436,4,0,False,0.32655204422544515,0.006798392316854699
0.04400000000000003,APPROACH,89.45678150357226,0.0006424215746354584,0.08062122548490486,-0.011371689500639666,0.9572008537363509,4,0,False,0.32644867843744296,0.0068688288958866466
0.04500000000000003,APPROACH,89.45229876009647,0.0006531856657711294,0.08061050302448558,-0.010722460419280922,0.976732757911655,4,0,False,0.32629565264714316,0.006939322764365754
0.046000000000000034,APPROACH,89.44806133831798,0.0006636630260079705,0.0806004117367803,-0.01009128770528415,0.9960418892070687,4,0,False,0.3260960186642684,0.007009640046054139
0.047000000000000035,APPROACH,89.4440612161868,0.0006738529206626295,0.08059093256437348,-0.0094791724068113,1.0151304568067039,4,0,False,0.325853641849805,0.007079578358140611
0.048000000000000036,APPROACH,89.4402903510411,0.0006837546310403998,0.08058204557487372,-0.008886989499762361,1.0340006111527555,4,0,False,0.32557289060420286,0.007148981522305328
0.04900000000000004,APPROACH,89.43674063698694,0.0006933674600107563,0.08057373010414455,-0.008315470729176136,1.052654453413501,4,0,False,0.3252583831422092,0.00721774123115192
0.05000000000000004,APPROACH,89.43340389456775,0.0007026907362780595,0.08056596490674013,-0.007765197404417434,1.0710940451607693,4,0,False,0.32491478224225145,0.007285790117640167
0.05100000000000004,APPROACH,89.4302718815581,0.000711723817113432,0.08055872830613121,-0.007236600608917782,1.0893214165688987,4,0,False,0.3245466465141455,0.00735309309010663
0.05200000000000004,APPROACH,89.42733631654983,0.0007204660896587244,0.080551998339576,-0.006729966555202642,1.1073385728157794,4,0,False,0.32415832869955763,0.007419638995232648
