l0_m,extension_speed_m_per_s,joint_speed_rad_per_s,joint_speed_rpm,available_joint_torque_nm,axial_force_per_leg_n,total_axial_force_n,total_mechanical_power_w
0.07,1.18,22.583306581971012,215.65469243282533,4.723884710130715,180.81514689282574,361.6302937856515,426.7237466670687
0.07,1.19,22.774690536055513,217.48227457208654,4.703324411064027,180.0281646263172,360.0563292526344,428.4670318106349
0.07,1.2,22.966074490140013,219.3098567113478,4.682764111997337,179.24118235980862,358.48236471961724,430.17883766354066
0.07,1.21,23.157458444224513,221.13743885060902,4.662203812930649,178.45420009330007,356.90840018660015,431.8591642257862
0.07,1.22,23.348842398309014,222.96502098987028,4.64164351386396,177.6672178267915,355.334435653583,433.5080114973712
0.07,1.23,23.540226352393514,224.7926031291315,4.621083214797271,176.88023556028296,353.7604711205659,435.12537947829605
0.07,1.24,23.731610306478014,226.62018526839273,4.600522915730582,176.0932532937744,352.1865065875488,436.71126816856054
0.07,1.25,23.922994260562515,228.44776740765394,4.579962616663893,175.30627102726586,350.61254205453173,438.2656775681647
0.07,1.26,24.114378214647015,230.2753495469152,4.559402317597204,174.5192887607573,349.0385775215146,439.78860767710836
0.07,1.27,24.305762168731516,232.10293168617642,4.538842018530516,173.73230649424875,347.4646129884975,441.2800584953918
0.07,1.28,24.497146122816016,233.93051382543769,4.518281719463826,172.94532422774017,345.89064845548035,442.74003002301487
0.07,1.29,24.688530076900516,235.7580959646989,4.497721420397138,172.15834196123163,344.31668392246326,444.16852225997764
0.07,1.3,24.879914030985017,237.58567810396013,4.4771611213304485,171.37135969472305,342.7427193894461,445.56553520627995
0.07,1.31,25.071297985069517,239.41326024322134,4.45660082226376,170.58437742821454,341.1687548564291,446.9310688619221
0.07,1.32,25.262681939154017,241.2408423824826,4.42931929362529,169.54012806335453,339.08025612670906,447.58593808725595
0.07,1.33,25.454065893238518,243.06842452174382,4.398859591304269,168.3742284092678,336.7484568185356,447.87544756865236
0.07,1.34,25.645449847323018,244.8960066610051,4.368399888983249,167.20832875518104,334.4166575103621,448.1183210638852
0.07,1.35,25.83683380140752,246.7235888002663,4.3379401866622285,166.0424291010943,332.0848582021886,448.3145585729547
0.07,1.36,26.02821775549202,248.55117093952754,4.307480484341208,164.87652944700756,329.7530588940151,448.46416009586056
0.07,1.37,26.21960170957652,250.37875307878878,4.2770207820201875,163.71062979292083,327.42125958584165,448.5671256326031
0.07,1.3800000000000001,26.41098566366102,252.20633521805001,4.246561079699166,162.54473013883404,325.0894602776681,448.623455183182
0.07,1.3900000000000001,26.60236961774552,254.03391735731122,4.216101377378147,161.37883048474734,322.7576609694947,448.63314874759766
0.07,1.4000000000000001,26.79375357183002,255.8614994965725,4.185641675057125,160.21293083066055,320.4258616613211,448.5962063258496
0.07,1.41,26.985137525914517,257.68908163583365,4.155181972736106,159.04703117657385,318.0940623531477,448.51262791793823
0.07,1.42,27.176521479999018,259.5166637750949,4.124722270415085,157.8811315224871,315.7622630449742,448.3824135238633
0.07,1.43,27.367905434083518,261.3442459143561,4.094262568094065,156.71523186840037,313.43046373680073,448.205563143625
0.07,1.44,27.55928938816802,263.1718280536174,4.063802865773043,155.54933221431358,311.09866442862716,447.9820767772231
0.07,1.45,27.75067334225252,264.9994101928786,4.033343163452024,154.38343256022685,308.7668651204537,447.71195442465785
0.07,1.46,27.94205729633702,266.82699233213987,4.0028834611310025,153.2175329061401,306.4350658122802,447.39519608592906
0.07,1.47,28.13344125042152,268.6545744714011,3.972423758809982,152.05163325205334,304.10326650410667,447.0318017610368
0.07,1.48,28.32482520450602,270.48215661066234,3.9379460847334418,150.73193853357236,301.4638770671447,446.1665380593742
0.07,1.49,28.51620915859052,272.30973874992355,3.8922565312519115,148.98308905244227,297.96617810488453,443.96960537627797
0.07,1.5,28.70759311267502,274.13732088918476,3.8465669777703813,147.23423957131214,294.4684791426243,441.7027187139364
0.07,1.51,28.898977066759517,275.964903028446,3.800877424288851,145.48539009018205,290.9707801803641,439.3658780723498
0.07,1.52,29.090361020844018,277.79248516770724,3.755187870807319,143.7365406090519,287.4730812181038,436.95908345151776
0.07,1.53,29.281744974928518,279.62006730696845,3.7094983173257887,141.98769112792178,283.97538225584356,434.48233485144067
0.07,1.54,29.47312892901302,281.44764944622966,3.6638087638442585,140.23884164679168,280.47768329358337,431.93563227211837
0.07,1.55,29.66451288309752,283.2752315854909,3.618119210362727,138.48999216566153,276.97998433132307,429.31897571355074
0.07,1.56,29.85589683718202,285.10281372475214,3.5724296568811966,136.74114268453144,273.4822853690629,426.63236517573813
0.07,1.57,30.04728079126652,286.93039586401335,3.5267401033996664,134.99229320340135,269.9845864068027,423.87580065868025
0.07,1.58,30.23866474535102,288.7579780032746,3.481050549918135,133.2434437222712,266.4868874445424,421.049282162377
0.07,1.59,30.43004869943552,290.5855601425358,3.4353609964366045,131.4945942411411,262.9891884822822,418.15280968682873
0.07,1.6,30.62143265352002,292.4131422817971,3.389671442955073,129.74574476001095,259.4914895200219,415.18638323203504
0.07,1.61,30.81281660760452,294.2407244210583,3.3439818894735427,127.99689527888084,255.99379055776168,412.15000279799636
0.07,1.62,31.00420056168902,296.06830656031957,3.298292335992011,126.24804579775069,252.49609159550138,409.04366838471225
0.07,1.6300000000000001,31.195584515773522,297.8958886995808,3.252602782510481,124.4991963166206,248.9983926332412,405.8673799921832
0.07,1.6400000000000001,31.386968469858022,299.72347083884205,3.206913229028949,122.75034683549043,245.50069367098087,402.62113762040866
0.07,1.6500000000000001,31.578352423942523,301.55105297810326,3.1715640287347737,121.39729289028558,242.79458578057117,400.61106653794246
0.07,1.6600000000000001,31.769736378027023,303.3786351173645,3.1380583561816504,120.11480327079013,240.22960654158027,398.7811468590233
0.07,1.67,31.96112033211152,305.2062172566257,3.1045526836285293,118.83231365129478,237.66462730258957,396.8999275953246
0.07,1.68,32.15250428619602,307.03379939588694,3.071047011075406,117.54982403179933,235.09964806359866,394.96740874684576
0.07,1.69,32.34388824028052,308.86138153514815,3.037541338522284,116.26733441230392,232.53466882460785,392.98359031358723
0.07,1.7,32.53527219436502,310.6889636744094,3.0040356659691607,114.98484479280847,229.96968958561695,390.9484722955488
0.07,1.71,32.72665614844952,312.51654581367063,2.9705299934160383,113.70235517331307,227.40471034662613,388.8620546927307
0.07,1.72,32.91804010253402,314.34412795293184,2.9370243208629163,112.41986555381767,224.83973110763534,386.7243375051328
0.07,1.73,33.10942405661852,316.1717100921931,2.903518648309793,111.13737593432222,222.27475186864444,384.5353207327549
0.07,1.74,33.30080801070302,317.9992922314543,2.870012975756671,109.85488631482681,219.70977262965363,382.29500437559733
0.07,1.75,33.49219196478752,319.82687437071553,2.8365073032035486,108.5723966953314,217.1447933906628,380.0033884336599
0.07,1.76,33.68357591887202,321.6544565099768,2.8030016306504253,107.28990707583596,214.5798141516719,377.6604729069426
0.07,1.77,33.874959872956524,323.482038649238,2.7694959580973033,106.00741745634056,212.01483491268112,375.2662577954456
0.07,1.78,34.066343827041024,325.3096207884993,2.73599028554418,104.72492783684511,209.44985567369022,372.8207430991686
0.07,1.79,34.257727781125524,327.13720292776054,2.7024846129910567,103.44243821734966,206.88487643469932,370.32392881811177
0.07,1.8,34.449111735210025,328.9647850670217,2.6689789404379356,102.1599485978543,204.3198971957086,367.7758149522755
0.07,1.81,34.640495689294525,330.79236720628296,2.6367938798952837,100.92800776803395,201.8560155360679,365.3593881202829
0.07,1.82,34.831879643379025,332.6199493455442,2.606334177574263,99.76210811394718,199.52421622789436,363.13407353476777
0.07,1.83,35.023263597463526,334.44753148480544,2.5758744752532428,98.59620845986046,197.19241691972093,360.8621229630893
0.07,1.84,35.214647551548026,336.27511362406665,2.5454147729322223,97.4303088057737,194.8606176115474,358.54353640524727
0.07,1.85,35.40603150563253,338.1026957633279,2.5149550706112014,96.26440915168695,192.5288183033739,356.17831386124175
0.07,1.86,35.59741545971703,339.9302779025891,2.4844953682901814,95.09850949760022,190.19701899520044,353.76645533107285
0.07,1.87,35.78879941380153,341.7578600418504,2.45403566596916,93.93260984351345,187.8652196870269,351.3079608147403
0.07,1.8800000000000001,35.98018336788603,343.58544218111155,2.423575963648141,92.76671018942675,185.5334203788535,348.80283031224457
0.07,1.8900000000000001,36.17156732197053,345.4130243203728,2.3931162613271195,91.60081053533997,183.20162107067995,346.2510638235851
0.07,1.9000000000000001,36.36295127605503,347.2406064596341,2.3626565590060986,90.43491088125322,180.86982176250643,343.65266134876225
0.07,1.9100000000000001,36.55433523013953,349.06818859889535,2.3321968566850773,89.26901122716643,178.53802245433286,341.00762288777577
0.07,1.92,36.74571918422402,350.89577073815644,2.301737154364059,88.10311157307977,176.20622314615954,338.3159484406263
0.07,1.93,36.93710313830852,352.7233528774177,2.271277452043038,86.93721191899301,173.87442383798603,335.577638007313
0.07,1.94,37.12848709239302,354.5509350166789,2.240817749722018,85.77131226490629,171.54262452981257,332.7926915878364
0.07,1.95,37.31987104647752,356.3785171559402,2.2103580474009967,84.60541261081951,169.21082522163903,329.9611091821961
0.07,1.96,37.511255000562024,358.2060992952014,2.1798983450799767,83.43951295673278,166.87902591346557,327.0828907903925
0.07,1.97,37.702638954646524,360.0336814344626,2.149073760552278,82.2596467827482,164.5192935654964,324.10300832402794
0.07,1.98,37.894022908731024,361.8612635737239,2.0988152517225935,80.33591235350505,160.6718247070101,318.13021291988
0.07,1.99,38.085406862815525,363.68884571298514,2.0485567428929086,78.41217792426188,156.82435584852377,312.0804681385623
0.07,2.0,38.276790816900025,365.5164278522463,1.998298234063227,76.48844349501883,152.97688699003766,305.9537739800753
0.07,2.0100000000000002,38.46817477098453,367.3440099915076,1.9480397252335404,74.5647090657756,149.1294181315512,299.75013044441795
0.07,2.02,38.659558725069026,369.17159213076883,1.8977812164038572,72.64097463653249,145.28194927306498,293.46953753159124
0.07,2.0300000000000002,38.85094267915353,370.99917427003015,1.847522707574171,70.71724020728927,141.43448041457853,287.11199524159446
0.07,2.04,39.04232663323803,372.82675640929125,1.7972641987444906,68.79350577804628,137.58701155609256,280.67750357442884
0.07,2.05,39.23371058732252,374.6543385485524,1.747005689914809,66.86977134880323,133.73954269760645,274.1660625300932
0.07,2.06,39.42509454140703,376.4819206878137,1.6967471810851227,64.94603691956,129.89207383912,267.5776721085872
0.07,2.07,39.61647849549152,378.30950282707494,1.6464886722554395,63.022302490316896,126.04460498063379,260.9123323099119
0.07,2.08,39.80786244957603,380.1370849663362,1.5967099608079312,61.1169331651058,122.2338663302116,254.24644196684014
0.07,2.09,39.99924640366052,381.96466710559736,1.5528479894656635,59.43803766322095,118.8760753264419,248.45099743226356
0.07,2.1,40.19063035774503,383.7922492448587,1.5089860181233918,57.75914216133596,115.51828432267192,242.58839707761103
0.07,2.11,40.38201431182952,385.6198313841199,1.4651240467811226,56.080246659451056,112.16049331890211,236.65864090288343
0.07,2.12,40.57339826591403,387.4474135233811,1.4212620754388536,54.40135115756616,108.80270231513232,230.66172890808053
0.07,2.13,40.76478221999852,389.2749956626423,1.3774001040965846,52.72245565568127,105.44491131136255,224.59766109320222
0.07,2.14,40.95616617408303,391.10257780190364,1.3335381327543128,51.043560153796264,102.08712030759253,218.466437458248
0.07,2.15,41.147550128167524,392.9301599411648,1.289676161412045,49.364664651911426,98.72932930382285,212.26805800321912
0.07,2.16,41.33893408225203,394.75774208042606,1.2458141900697748,47.68576915002648,95.37153830005296,206.0025227281144
0.07,2.17,41.530318036336524,396.5853242196872,1.2019522187275071,46.006873648141635,92.01374729628327,199.6698316329347
0.07,2.18,41.72170199042103,398.41290635894853,1.1580902473852352,44.32797814625663,88.65595629251327,193.26998471767894
0.07,2.19,41.913085944505525,400.24048849820974,1.1142282760429663,42.64908264437174,85.29816528874348,186.8029819823482
0.07,2.2,42.10446989859003,402.068070637471,1.0703663047006957,40.970187142486786,81.94037428497357,180.26882342694188
0.07,2.21,42.295853852674526,403.89565277673216,1.026504333358428,39.29129164060195,78.5825832812039,173.6675090514606
0.07,2.22,42.48723780675903,405.7232349159935,0.9710706033602605,37.16946635326157,74.33893270652314,165.03243060848138
0.07,2.23,42.67862176084353,407.5508170552547,0.8979673177898121,34.37130718345341,68.74261436690682,153.29603003820222
0.07,2.24,42.870005714928034,409.3783991945159,0.8248640322193637,31.573148013645255,63.14629602729051,141.44770310113077
0.07,2.25,43.06138966901253,411.2059813337771,0.7517607466489153,28.7749888438371,57.5499776876742,129.48744979726695
0.07,2.2600000000000002,43.252773623097035,413.03356347303844,0.6786574610784624,25.976829674028764,51.95365934805753,117.41527012661003
0.07,2.27,43.44415757718153,414.8611456122996,0.6055541755080163,23.178670504220694,46.35734100844139,105.23116408916195
0.07,2.2800000000000002,43.635541531266036,416.68872775156086,0.5324508899375655,20.380511334412446,40.76102266882489,92.93513168492076
0.07,2.29,43.82692548535053,418.5163098908221,0.4593476043671171,17.582352164604288,35.164704329208575,80.52717291388764
0.07,2.3000000000000003,44.018309439435036,420.3438920300834,0.3862443187966642,14.784192994795957,29.568385989591913,68.0072877760614
0.07,2.31,44.20969339351953,422.17147416934455,0.313141033226218,11.986033824987882,23.972067649975763,55.375476271444015
0.07,2.32,44.40107734760402,423.9990563086057,0.2400377476557719,9.187874655179812,18.375749310359623,42.63173840003432
0.07,2.33,44.59246130168853,425.82663844786697,0.16693446208532126,6.389715485371568,12.779430970743135,29.776074161831506
0.07,2.34,44.78384525577302,427.6542205871282,0.09383117651487283,3.591556315563408,7.183112631126816,16.808483556836748
0.07,2.35,44.97522920985753,429.4818027263895,0.020727890944419847,0.7933971457550745,1.586794291510149,3.72896658504885
0.07,2.36,45.166613163942024,431.30938486565066,0.0,0.0,0.0,0.0
0.07,2.37,45.35799711802653,433.1369670049119,0.0,0.0,0.0,0.0
0.07,2.38,45.549381072111025,434.9645491441731,0.0,0.0,0.0,0.0
0.07,2.39,45.74076502619553,436.7921312834344,0.0,0.0,0.0,0.0
0.07,2.4,45.932148980280026,438.6197134226956,0.0,0.0,0.0,0.0
0.07,2.41,46.12353293436453,440.4472955619569,0.0,0.0,0.0,0.0
0.07,2.42,46.31491688844903,442.27487770121803,0.0,0.0,0.0,0.0
0.07,2.43,46.506300842533534,444.10245984047936,0.0,0.0,0.0,0.0
0.07,2.44,46.69768479661803,445.93004197974057,0.0,0.0,0.0,0.0
0.07,2.45,46.889068750702535,447.7576241190018,0.0,0.0,0.0,0.0
0.07,2.46,47.08045270478703,449.585206258263,0.0,0.0,0.0,0.0
0.07,2.47,47.271836658871536,451.4127883975243,0.0,0.0,0.0,0.0
0.07,2.48,47.46322061295603,453.24037053678546,0.0,0.0,0.0,0.0
0.07,2.49,47.654604567040536,455.06795267604673,0.0,0.0,0.0,0.0
0.07,2.5,47.84598852112503,456.8955348153079,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.0,6.0,181.95405180153577,363.90810360307154,0.0
0.09,0.01,0.15162837650127986,1.4479443379906605,6.0,181.95405180153577,363.90810360307154,3.6390810360307153
0.09,0.02,0.3032567530025597,2.895888675981321,6.0,181.95405180153577,363.90810360307154,7.278162072061431
0.09,0.03,0.4548851295038395,4.343833013971981,6.0,181.95405180153577,363.90810360307154,10.917243108092146
0.09,0.04,0.6065135060051194,5.791777351962642,6.0,181.95405180153577,363.90810360307154,14.556324144122861
0.09,0.05,0.7581418825063992,7.239721689953303,6.0,181.95405180153577,363.90810360307154,18.19540518015358
0.09,0.06,0.909770259007679,8.687666027943962,6.0,181.95405180153577,363.90810360307154,21.834486216184292
0.09,0.07,1.061398635508959,10.135610365934625,6.0,181.95405180153577,363.90810360307154,25.47356725221501
0.09,0.08,1.2130270120102389,11.583554703925284,6.0,181.95405180153577,363.90810360307154,29.112648288245722
0.09,0.09,1.3646553885115187,13.031499041915945,6.0,181.95405180153577,363.90810360307154,32.75172932427644
0.09,0.1,1.5162837650127985,14.479443379906606,6.0,181.95405180153577,363.90810360307154,36.39081036030716
0.09,0.11,1.6679121415140783,15.927387717897265,6.0,181.95405180153577,363.90810360307154,40.02989139633787
0.09,0.12,1.819540518015358,17.375332055887924,6.0,181.95405180153577,363.90810360307154,43.668972432368584
0.09,0.13,1.9711688945166381,18.823276393878587,6.0,181.95405180153577,363.90810360307154,47.3080534683993
0.09,0.14,2.122797271017918,20.27122073186925,6.0,181.95405180153577,363.90810360307154,50.94713450443002
0.09,0.15,2.2744256475191977,21.71916506985991,6.0,181.95405180153577,363.90810360307154,54.58621554046073
0.09,0.16,2.4260540240204778,23.167109407850567,6.0,181.95405180153577,363.90810360307154,58.225296576491445
0.09,0.17,2.577682400521758,24.61505374584123,6.0,181.95405180153577,363.90810360307154,61.86437761252217
0.09,0.18,2.7293107770230374,26.06299808383189,6.0,181.95405180153577,363.90810360307154,65.50345864855288
0.09,0.19,2.880939153524317,27.51094242182255,6.0,181.95405180153577,363.90810360307154,69.1425396845836
0.09,0.2,3.032567530025597,28.95888675981321,6.0,181.95405180153577,363.90810360307154,72.78162072061431
0.09,0.21,3.1841959065268766,30.40683109780387,5.9973846572284035,181.87473976584548,363.74947953169095,76.3873907016551
0.09,0.22,3.3358242830281566,31.85477543579453,5.988076443627035,181.59246190254495,363.1849238050899,79.90068323711978
0.09,0.23,3.4874526595294366,33.30271977378519,5.978768230025667,181.3101840392444,362.6203680784888,83.40268465805244
0.09,0.24,3.639081036030716,34.75066411177585,5.969460016424298,181.02790617594388,362.05581235188777,86.89339496445307
0.09,0.25,3.7907094125319962,36.19860844976651,5.96015180282293,180.74562831264336,361.4912566252867,90.37281415632168
0.09,0.26,3.9423377890332763,37.64655278775717,5.950843589221561,180.46335044934284,360.9267008986857,93.84094223365828
0.09,0.27,4.093966165534556,39.094497125747836,5.941535375620193,180.18107258604232,360.36214517208464,97.29777919646286
0.09,0.28,4.245594542035836,40.5424414637385,5.932227162018824,179.8987947227418,359.7975894454836,100.74332504473541
0.09,0.29,4.397222918537115,41.990385801729154,5.922918948417456,179.61651685944125,359.2330337188825,104.17757977847592
0.09,0.3,4.5488512950383955,43.43833013971982,5.9136107348160865,179.3342389961407,358.6684779922814,107.60054339768442
0.09,0.31,4.700479671539675,44.88627447771047,5.904302521214718,179.05196113284018,358.10392226568035,111.01221590236091
0.09,0.32,4.8521080480409555,46.334218815701135,5.8949943076133495,178.76968326953966,357.5393665390793,114.41259729250538
0.09,0.33,5.003736424542235,47.7821631536918,5.885686094011981,178.48740540623913,356.97481081247827,117.80168756811783
0.09,0.34,5.155364801043516,49.23010749168246,5.876377880410613,178.2051275429386,356.4102550858772,121.17948672919826
0.09,0.35000000000000003,5.306993177544795,50.67805182967312,5.867069666809244,177.92284967963806,355.8456993592761,124.54599477574665
0.09,0.36,5.458621554046075,52.12599616766378,5.857761453207876,177.64057181633754,355.2811436326751,127.90121170776303
0.09,0.37,5.610249930547354,53.57394050565444,5.848453239606507,177.35829395303702,354.71658790607404,131.2451375252474
0.09,0.38,5.761878307048634,55.0218848436451,5.839145026005139,177.0760160897365,354.152032179473,134.57777222819973
0.09,0.39,5.913506683549914,56.46982918163577,5.82983681240377,176.79373822643598,353.58747645287195,137.89911581662005
0.09,0.4,6.065135060051194,57.91777351962642,5.820528598802402,176.51146036313546,353.0229207262709,141.20916829050836
0.09,0.41000000000000003,6.216763436552474,59.36571785761709,5.8112203852010325,176.22918249983488,352.45836499966975,144.50792964986462
0.09,0.42,6.368391813053753,60.81366219560774,5.801912171599664,175.94690463653436,351.8938092730687,147.79539989468884
0.09,0.43,6.520020189555034,62.26160653359841,5.7926039579982955,175.66462677323383,351.32925354646767,151.0715790249811
0.09,0.44,6.671648566056313,63.70955087158906,5.783295744396927,175.3823489099333,350.7646978198666,154.33646704074133
0.09,0.45,6.823276942557594,65.15749520957972,5.773987530795559,175.1000710466328,350.2001420932656,157.5900639419695
0.09,0.46,6.974905319058873,66.60543954757038,5.76467931719419,174.81779318333227,349.63558636666454,160.8323697286657
0.09,0.47000000000000003,7.126533695560154,68.05338388556105,5.755371103592822,174.53551532003172,349.07103064006344,164.06338440082982
0.09,0.48,7.278162072061432,69.5013282235517,5.746062889991453,174.2532374567312,348.5064749134624,167.28310795846195
0.09,0.49,7.429790448562713,70.94927256154237,5.736754676390085,173.97095959343068,347.94191918686136,170.49154040156205
0.09,0.5,7.5814188250639925,72.39721689953302,5.727446462788716,173.68868173013016,347.3773634602603,173.68868173013016
0.09,0.51,7.733047201565272,73.84516123752368,5.718138249187348,173.40640386682963,346.81280773365927,176.87453194416622
0.09,0.52,7.8846755780665525,75.29310557551435,5.708830035585979,173.1241260035291,346.2482520070582,180.04909104367027
0.09,0.53,8.036303954567833,76.74104991350502,5.699521821984611,172.84184814022856,345.6836962804571,183.21235902864228
0.09,0.54,8.187932331069112,78.18899425149567,5.690213608383242,172.55957027692804,345.1191405538561,186.3643358990823
0.09,0.55,8.339560707570392,79.63693858948633,5.680905394781873,172.2772924136275,344.554584827255,189.50502165499026
0.09,0.56,8.491189084071673,81.084882927477,5.671597181180505,171.99501455032697,343.99002910065394,192.63441629636623
0.09,0.5700000000000001,8.642817460572953,82.53282726546766,5.662288967579136,171.71273668702645,343.4254733740529,195.75251982321018
0.09,0.58,8.79444583707423,83.98077160345831,5.652980753977768,171.43045882372593,342.86091764745186,198.85933223552206
0.09,0.59,8.94607421357551,85.42871594144896,5.643672540376399,171.14818096042538,342.29636192085076,201.95485353330193
0.09,0.6,9.097702590076791,86.87666027943963,5.634364326775031,170.86590309712486,341.7318061942497,205.0390837165498
0.09,0.61,9.249330966578071,88.3246046174303,5.625056113173662,170.58362523382434,341.16725046764867,208.11202278526568
0.09,0.62,9.40095934307935,89.77254895542094,5.615747899572294,170.3013473705238,340.6026947410476,211.17367073944953
0.09,0.63,9.55258771958063,91.22049329341162,5.606439685970925,170.0190695072233,340.0381390144466,214.22402757910135
0.09,0.64,9.704216096081911,92.66843763140227,5.597131472369557,169.73679164392277,339.47358328784554,217.26309330422114
0.09,0.65,9.85584447258319,94.11638196939293,5.587823258768188,169.45451378062222,338.90902756124444,220.2908679148089
0.09,0.66,10.00747284908447,95.5643263073836,5.57851504516682,169.1722359173217,338.3444718346434,223.30735141086464
0.09,0.67,10.15910122558575,97.01227064537427,5.569206831565451,168.88995805402115,337.7799161080423,226.31254379238837
0.09,0.68,10.310729602087031,98.46021498336492,5.559898617964082,168.60768019072063,337.21536038144126,229.30644505938008
0.09,0.6900000000000001,10.46235797858831,99.90815932135558,5.550590404362714,168.3254023274201,336.6508046548402,232.28905521183978
0.09,0.7000000000000001,10.61398635508959,101.35610365934625,5.541863378043923,168.06074936093967,336.12149872187933,235.28504910531555
0.09,0.71,10.765614731590869,102.8040479973369,5.533175712015979,167.79729002185917,335.59458004371834,238.27215183104002
0.09,0.72,10.91724310809215,104.25199233532756,5.524488045988035,167.53383068277867,335.06766136555734,241.24871618320128
0.09,0.73,11.068871484593428,105.69993667331822,5.5158003799600905,167.27037134369817,334.54074268739635,244.21474216179934
0.09,0.74,11.220499861094709,107.14788101130888,5.5071127139321465,167.00691200461767,334.01382400923535,247.17022976683415
0.09,0.75,11.37212823759599,108.59582534929953,5.4984250479042025,166.74345266553718,333.48690533107435,250.11517899830577
0.09,0.76,11.523756614097268,110.0437696872902,5.4897373818762585,166.47999332645668,332.95998665291336,253.04958985621417
0.09,0.77,11.675384990598548,111.49171402528086,5.4810497158483145,166.21653398737618,332.43306797475236,255.97346234055934
0.09,0.78,11.827013367099829,112.93965836327153,5.4723620498203704,165.9530746482957,331.9061492965914,258.8867964513413
0.09,0.79,11.97864174360111,114.38760270126218,5.463674383792426,165.6896153092152,331.3792306184304,261.78959218856005
0.09,0.8,12.130270120102388,115.83554703925284,5.454986717764482,165.42615597013472,330.85231194026943,264.68184955221557
0.09,0.81,12.281898496603668,117.28349137724351,5.446299051736538,165.16269663105422,330.32539326210843,267.56356854230785
0.09,0.8200000000000001,12.433526873104949,118.73143571523418,5.437611385708594,164.89923729197372,329.79847458394744,270.4347491588369
0.09,0.8300000000000001,12.58515524960623,120.17938005322483,5.428923719680651,164.63577795289325,329.2715559057865,273.2953914018028
0.09,0.84,12.736783626107506,121.62732439121548,5.420236053652707,164.37231861381275,328.7446372276255,276.1454952712054
0.09,0.85,12.888412002608787,123.07526872920614,5.411548387624763,164.10885927473225,328.2177185494645,278.98506076704484
0.09,0.86,13.040040379110067,124.52321306719682,5.402860721596819,163.84539993565176,327.6907998713035,281.814087889321
0.09,0.87,13.191668755611348,125.97115740518747,5.394173055568875,163.5819405965713,327.1638811931426,284.63257663803404
0.09,0.88,13.343297132112626,127.41910174317812,5.385485389540931,163.3184812574908,326.6369625149816,287.4405270131838
0.09,0.89,13.494925508613907,128.86704608116878,5.376797723512987,163.0550219184103,326.1100438368206,290.23793901477035
0.09,0.9,13.646553885115187,130.31499041915944,5.368110057485043,162.7915625793298,325.5831251586596,293.0248126427936
0.09,0.91,13.798182261616466,131.7629347571501,5.359422391457099,162.5281032402493,325.0562064804986,295.8011478972537
0.09,0.92,13.949810638117746,133.21087909514077,5.350734725429155,162.2646439011688,324.5292878023376,298.56694477815057
0.09,0.93,14.101439014619027,134.65882343313143,5.342047059401211,162.0011845620883,324.0023691241766,301.32220328548425
0.09,0.9400000000000001,14.253067391120307,136.1067677711221,5.333359393373267,161.7377252230078,323.4754504460156,304.0669234192547
0.09,0.9500000000000001,14.404695767621586,137.55471210911276,5.324671727345323,161.4742658839273,322.9485317678546,306.8011051794619
0.09,0.96,14.556324144122865,139.0026564471034,5.31598406131738,161.21080654484683,322.42161308969366,309.5247485661059
0.09,0.97,14.707952520624145,140.45060078509408,5.307296395289436,160.94734720576636,321.8946944115327,312.2378535791867
0.09,0.98,14.859580897125426,141.89854512308474,5.298608729261492,160.68388786668586,321.36777573337173,314.9404202187043
0.09,0.99,15.011209273626704,143.34648946107538,5.289921063233548,160.42042852760537,320.84085705521073,317.6324484846586
0.09,1.0,15.162837650127985,144.79443379906604,5.281233397205604,160.15696918852487,320.31393837704974,320.31393837704974
0.09,1.01,15.314466026629265,146.2423781370567,5.27254573117766,159.89350984944437,319.78701969888874,322.98488989587764
0.09,1.02,15.466094403130544,147.69032247504737,5.263858065149716,159.63005051036387,319.26010102072775,325.6453030411423
0.09,1.03,15.617722779631825,149.13826681303803,5.255170399121772,159.36659117128337,318.73318234256675,328.29517781284375
0.09,1.04,15.769351156133105,150.5862111510287,5.245896521942799,159.08535458317942,318.17070916635885,330.89753753301324
0.09,1.05,15.920979532634385,152.03415548901935,5.235760911576865,158.77798535425217,317.55597070850433,333.4337692439296
0.09,1.06,16.072607909135666,153.48209982701005,5.22562530121093,158.4706161253249,316.9412322506498,335.95770618568883
0.09,1.07,16.224236285636945,154.93004416500068,5.215489690844995,158.16324689639768,316.32649379279536,338.46934835829103
0.09,1.08,16.375864662138223,156.37798850299134,5.205354080479061,157.85587766747042,315.71175533494085,340.9686957617361
0.09,1.09,16.527493038639506,157.825932840982,5.195218470113126,157.5485084385432,315.0970168770864,343.4557483960242
0.09,1.1,16.679121415140784,159.27387717897267,5.185082859747191,157.24113920961594,314.4822784192319,345.9305062611551
0.09,1.11,16.830749791642063,160.7218215169633,5.174947249381257,156.93376998068874,313.8675399613775,348.392969357129
0.09,1.12,16.982378168143345,162.169765854954,5.164811639015322,156.62640075176145,313.2528015035229,350.8431376839457
0.09,1.1300000000000001,17.134006544644624,163.61771019294463,5.154676028649388,156.31903152283425,312.6380630456685,353.2810112416054
0.09,1.1400000000000001,17.285634921145906,165.06565453093532,5.144540418283452,156.01166229390697,312.02332458781393,355.7065900301079
0.09,1.1500000000000001,17.437263297647185,166.51359886892598,5.134404807917519,155.70429306497977,311.40858612995953,358.11987404945353
0.09,1.16,17.58889167414846,167.96154320691662,5.124269197551584,155.3969238360525,310.793847672105,360.5208632996418
